name,k_optimal,k_solved,millis,verified,recursive_steps
synth-n_275-m_4227-k_15-p_0.1.txt,15,15,1682,true,1
synth-n_275-m_4276-k_20-p_0.1.txt,20,20,5694,true,923
synth-n_275-m_4371-k_30-p_0.1.txt,30,0,180003,false,47202
synth-n_275-m_4399-k_25-p_0.1.txt,25,25,131972,true,29731
synth-n_275-m_7607-k_2-p_0.2.txt,2,2,37,true,0
synth-n_275-m_7697-k_4-p_0.2.txt,4,4,1095,true,1
synth-n_275-m_7718-k_8-p_0.2.txt,8,8,1899,true,1
synth-n_275-m_7787-k_6-p_0.2.txt,6,6,1572,true,1
synth-n_275-m_7982-k_10-p_0.2.txt,10,10,2303,true,1
synth-n_275-m_8114-k_15-p_0.2.txt,15,15,2983,true,1
synth-n_275-m_8401-k_20-p_0.2.txt,20,20,3692,true,1
synth-n_275-m_8453-k_25-p_0.2.txt,25,25,4145,true,2
synth-n_275-m_8461-k_30-p_0.2.txt,30,30,9822,true,893
synth-n_30-m_111-k_8-p_0.2.txt,7,7,0,true,0
synth-n_30-m_114-k_6-p_0.2.txt,5,5,1,true,11
synth-n_30-m_117-k_10-p_0.2.txt,7,7,2,true,77
synth-n_30-m_25-k_2-p_0.05.txt,0,0,0,true,0
synth-n_30-m_28-k_4-p_0.05.txt,2,2,0,true,0
synth-n_30-m_28-k_6-p_0.05.txt,1,1,0,true,0
synth-n_30-m_28-k_8-p_0.05.txt,1,1,0,true,0
synth-n_30-m_35-k_10-p_0.05.txt,0,0,0,true,0
synth-n_30-m_55-k_4-p_0.1.txt,2,2,0,true,0
synth-n_30-m_58-k_6-p_0.1.txt,2,2,0,true,0
synth-n_30-m_60-k_2-p_0.1.txt,1,1,0,true,0
synth-n_30-m_64-k_8-p_0.1.txt,3,3,0,true,0
synth-n_30-m_73-k_10-p_0.1.txt,4,4,0,true,4
synth-n_30-m_97-k_2-p_0.2.txt,2,2,0,true,0
synth-n_30-m_99-k_4-p_0.2.txt,3,3,0,true,0
synth-n_300-m_10263-k_30-p_0.2.txt,30,30,7108,true,152
synth-n_300-m_2234-k_4-p_0.05.txt,4,4,17,true,0
synth-n_300-m_2261-k_2-p_0.05.txt,2,2,18,true,0
synth-n_300-m_2382-k_6-p_0.05.txt,6,6,18,true,0
synth-n_300-m_2418-k_10-p_0.05.txt,10,10,449,true,2
synth-n_300-m_2429-k_8-p_0.05.txt,8,8,420,true,1
synth-n_300-m_2479-k_15-p_0.05.txt,15,15,1608,true,279
synth-n_300-m_2480-k_20-p_0.05.txt,20,20,6799,true,2165
synth-n_300-m_2495-k_25-p_0.05.txt,25,0,180000,false,64787
synth-n_300-m_2561-k_30-p_0.05.txt,30,0,180004,false,61021
synth-n_300-m_4553-k_2-p_0.1.txt,2,2,27,true,0
synth-n_300-m_4565-k_4-p_0.1.txt,4,4,606,true,1
synth-n_300-m_4664-k_6-p_0.1.txt,6,6,28,true,0
synth-n_300-m_4762-k_8-p_0.1.txt,8,8,1230,true,1
synth-n_300-m_4844-k_10-p_0.1.txt,10,10,2072,true,1
synth-n_300-m_4893-k_15-p_0.1.txt,15,15,2372,true,1
synth-n_300-m_5040-k_20-p_0.1.txt,20,20,9908,true,1404
synth-n_300-m_5040-k_25-p_0.1.txt,25,0,180005,false,34522
synth-n_300-m_5197-k_30-p_0.1.txt,30,0,180004,false,35227
synth-n_300-m_8966-k_2-p_0.2.txt,2,2,41,true,0
synth-n_300-m_9050-k_4-p_0.2.txt,4,4,1159,true,1
synth-n_300-m_9125-k_6-p_0.2.txt,6,6,2070,true,1
synth-n_300-m_9325-k_8-p_0.2.txt,8,8,2576,true,1
synth-n_300-m_9436-k_10-p_0.2.txt,10,10,3096,true,1
synth-n_300-m_9694-k_15-p_0.2.txt,15,15,4086,true,1
synth-n_300-m_9819-k_20-p_0.2.txt,20,20,4948,true,1
synth-n_300-m_9999-k_25-p_0.2.txt,25,25,5455,true,1
synth-n_40-m_112-k_8-p_0.1.txt,6,6,1,true,8
synth-n_40-m_114-k_10-p_0.1.txt,6,6,0,true,0
synth-n_40-m_114-k_15-p_0.1.txt,6,6,0,true,0
synth-n_40-m_176-k_2-p_0.2.txt,2,2,0,true,0
synth-n_40-m_185-k_4-p_0.2.txt,4,4,2,true,1
synth-n_40-m_192-k_10-p_0.2.txt,10,10,55,true,902
synth-n_40-m_192-k_15-p_0.2.txt,13,13,393,true,7765
synth-n_40-m_194-k_6-p_0.2.txt,5,5,4,true,5
synth-n_40-m_203-k_8-p_0.2.txt,7,7,8,true,71
synth-n_40-m_36-k_2-p_0.05.txt,0,0,1,true,0
synth-n_40-m_47-k_6-p_0.05.txt,0,0,1,true,0
synth-n_40-m_50-k_4-p_0.05.txt,1,1,0,true,0
synth-n_40-m_58-k_15-p_0.05.txt,1,1,0,true,0
synth-n_40-m_61-k_8-p_0.05.txt,1,1,0,true,0
synth-n_40-m_62-k_10-p_0.05.txt,3,3,0,true,0
synth-n_40-m_88-k_4-p_0.1.txt,3,3,0,true,0
synth-n_40-m_92-k_2-p_0.1.txt,2,2,0,true,0
synth-n_40-m_95-k_6-p_0.1.txt,4,4,0,true,0
synth-n_50-m_139-k_2-p_0.1.txt,2,2,0,true,0
synth-n_50-m_139-k_4-p_0.1.txt,2,2,0,true,1
synth-n_50-m_154-k_8-p_0.1.txt,6,6,1,true,17
synth-n_50-m_159-k_10-p_0.1.txt,8,8,15,true,414
synth-n_50-m_169-k_6-p_0.1.txt,6,6,1,true,12
synth-n_50-m_192-k_20-p_0.1.txt,11,11,292,true,4346
synth-n_50-m_195-k_15-p_0.1.txt,8,8,8,true,125
synth-n_50-m_275-k_2-p_0.2.txt,2,2,0,true,0
synth-n_50-m_278-k_4-p_0.2.txt,4,4,3,true,1
synth-n_50-m_302-k_6-p_0.2.txt,6,6,6,true,14
synth-n_50-m_320-k_15-p_0.2.txt,14,14,501,true,6363
synth-n_50-m_327-k_10-p_0.2.txt,10,10,32,true,274
synth-n_50-m_334-k_8-p_0.2.txt,8,8,6,true,2
synth-n_50-m_357-k_20-p_0.2.txt,20,20,16570,true,195493
synth-n_50-m_66-k_2-p_0.05.txt,1,1,0,true,0
synth-n_50-m_70-k_4-p_0.05.txt,0,0,0,true,0
synth-n_50-m_71-k_8-p_0.05.txt,2,2,0,true,0
synth-n_50-m_81-k_10-p_0.05.txt,3,3,0,true,0
synth-n_50-m_90-k_20-p_0.05.txt,2,2,0,true,0
synth-n_50-m_91-k_6-p_0.05.txt,1,1,0,true,0
synth-n_50-m_97-k_15-p_0.05.txt,4,4,0,true,0
synth-n_60-m_110-k_2-p_0.05.txt,1,1,0,true,0
synth-n_60-m_114-k_6-p_0.05.txt,2,2,0,true,0
synth-n_60-m_121-k_10-p_0.05.txt,3,3,0,true,0
synth-n_60-m_122-k_15-p_0.05.txt,5,5,1,true,87
synth-n_60-m_124-k_25-p_0.05.txt,6,6,1,true,76
synth-n_60-m_126-k_8-p_0.05.txt,4,4,0,true,0
synth-n_60-m_134-k_20-p_0.05.txt,5,5,0,true,0
synth-n_60-m_196-k_2-p_0.1.txt,2,2,0,true,0
synth-n_60-m_196-k_4-p_0.1.txt,4,4,0,true,0
synth-n_60-m_207-k_8-p_0.1.txt,8,8,4,true,222
synth-n_60-m_211-k_10-p_0.1.txt,7,7,12,true,172
synth-n_60-m_222-k_6-p_0.1.txt,5,5,0,true,0
synth-n_60-m_226-k_15-p_0.1.txt,10,10,150,true,2322
synth-n_60-m_243-k_25-p_0.1.txt,14,14,2629,true,43222
synth-n_60-m_271-k_20-p_0.1.txt,15,15,17461,true,206369
synth-n_60-m_380-k_2-p_0.2.txt,2,2,1,true,0
synth-n_60-m_386-k_4-p_0.2.txt,4,4,3,true,1
synth-n_60-m_428-k_8-p_0.2.txt,8,8,26,true,65
synth-n_60-m_437-k_10-p_0.2.txt,10,10,95,true,540
synth-n_60-m_442-k_6-p_0.2.txt,6,6,12,true,5
synth-n_60-m_463-k_20-p_0.2.txt,20,20,111429,true,760501
synth-n_60-m_468-k_15-p_0.2.txt,15,15,4999,true,32503
synth-n_60-m_520-k_25-p_0.2.txt,25,0,180000,false,1382357
synth-n_60-m_94-k_4-p_0.05.txt,1,1,0,true,0
synth-n_70-m_125-k_4-p_0.05.txt,0,0,0,true,0
synth-n_70-m_135-k_8-p_0.05.txt,3,3,0,true,0
synth-n_70-m_156-k_10-p_0.05.txt,4,4,0,true,0
synth-n_70-m_156-k_2-p_0.05.txt,0,0,0,true,0
synth-n_70-m_157-k_6-p_0.05.txt,4,4,0,true,0
synth-n_70-m_159-k_15-p_0.05.txt,4,4,0,true,0
synth-n_70-m_167-k_20-p_0.05.txt,8,8,18,true,500
synth-n_70-m_180-k_25-p_0.05.txt,7,7,4,true,70
synth-n_70-m_191-k_30-p_0.05.txt,10,10,17,true,594
synth-n_70-m_258-k_2-p_0.1.txt,2,2,0,true,0
synth-n_70-m_274-k_4-p_0.1.txt,4,4,1,true,2
synth-n_70-m_303-k_8-p_0.1.txt,8,8,18,true,172
synth-n_70-m_304-k_6-p_0.1.txt,6,6,9,true,92
synth-n_70-m_308-k_10-p_0.1.txt,9,9,77,true,868
synth-n_70-m_312-k_20-p_0.1.txt,16,16,14366,true,131300
synth-n_70-m_328-k_15-p_0.1.txt,12,12,447,true,6065
synth-n_70-m_342-k_30-p_0.1.txt,19,0,180000,false,1065364
synth-n_70-m_347-k_25-p_0.1.txt,18,18,125386,true,883127
synth-n_70-m_494-k_2-p_0.2.txt,2,2,1,true,0
synth-n_70-m_538-k_4-p_0.2.txt,4,4,15,true,1
synth-n_70-m_553-k_8-p_0.2.txt,8,8,13,true,7
synth-n_70-m_560-k_10-p_0.2.txt,10,10,97,true,332
synth-n_70-m_591-k_6-p_0.2.txt,6,6,21,true,1
synth-n_70-m_626-k_15-p_0.2.txt,15,15,3236,true,13317
synth-n_70-m_644-k_25-p_0.2.txt,23,0,180000,false,860789
synth-n_70-m_645-k_20-p_0.2.txt,20,20,56343,true,248096
synth-n_70-m_702-k_30-p_0.2.txt,28,0,180000,false,838772
synth-n_80-m_167-k_2-p_0.05.txt,0,0,0,true,0
synth-n_80-m_169-k_10-p_0.05.txt,6,6,0,true,0
synth-n_80-m_170-k_4-p_0.05.txt,0,0,1,true,0
synth-n_80-m_186-k_8-p_0.05.txt,3,3,0,true,0
synth-n_80-m_189-k_15-p_0.05.txt,6,6,1,true,0
synth-n_80-m_193-k_6-p_0.05.txt,4,4,1,true,0
synth-n_80-m_214-k_20-p_0.05.txt,10,10,43,true,930
synth-n_80-m_222-k_30-p_0.05.txt,12,12,300,true,6264
synth-n_80-m_226-k_25-p_0.05.txt,7,7,4,true,56
synth-n_80-m_305-k_2-p_0.1.txt,1,1,0,true,0
synth-n_80-m_319-k_4-p_0.1.txt,3,3,0,true,0
synth-n_80-m_343-k_10-p_0.1.txt,9,9,19,true,214
synth-n_80-m_350-k_6-p_0.1.txt,5,5,4,true,3
synth-n_80-m_369-k_8-p_0.1.txt,7,7,1,true,0
synth-n_80-m_400-k_15-p_0.1.txt,14,14,1114,true,7470
synth-n_80-m_402-k_20-p_0.1.txt,16,16,35453,true,263635
synth-n_80-m_444-k_25-p_0.1.txt,20,0,180000,false,938404
synth-n_80-m_483-k_30-p_0.1.txt,25,0,180000,false,733685
synth-n_80-m_636-k_4-p_0.2.txt,4,4,22,true,1
synth-n_80-m_667-k_2-p_0.2.txt,2,2,1,true,0
synth-n_80-m_690-k_6-p_0.2.txt,6,6,30,true,1
synth-n_80-m_700-k_8-p_0.2.txt,8,8,34,true,12
synth-n_80-m_753-k_10-p_0.2.txt,10,10,33,true,17
synth-n_80-m_780-k_20-p_0.2.txt,20,20,34488,true,113662
synth-n_80-m_818-k_15-p_0.2.txt,15,15,738,true,2288
synth-n_80-m_837-k_30-p_0.2.txt,30,0,180000,false,657282
synth-n_80-m_854-k_25-p_0.2.txt,25,0,180000,false,603351
synth-n_90-m_1018-k_20-p_0.2.txt,20,20,49524,true,120872
synth-n_90-m_1019-k_15-p_0.2.txt,15,15,1014,true,2536
synth-n_90-m_1054-k_25-p_0.2.txt,25,0,180000,false,469015
synth-n_90-m_1075-k_30-p_0.2.txt,30,0,180000,false,436326
synth-n_90-m_188-k_2-p_0.05.txt,0,0,0,true,0
synth-n_90-m_214-k_8-p_0.05.txt,7,7,1,true,11
synth-n_90-m_216-k_4-p_0.05.txt,3,3,1,true,0
synth-n_90-m_239-k_6-p_0.05.txt,4,4,1,true,0
synth-n_90-m_248-k_10-p_0.05.txt,7,7,1,true,20
synth-n_90-m_258-k_20-p_0.05.txt,9,9,20,true,414
synth-n_90-m_269-k_15-p_0.05.txt,9,9,31,true,846
synth-n_90-m_273-k_25-p_0.05.txt,11,11,1014,true,14668
synth-n_90-m_327-k_30-p_0.05.txt,14,14,21811,true,184145
synth-n_90-m_410-k_4-p_0.1.txt,4,4,1,true,0
synth-n_90-m_445-k_10-p_0.1.txt,10,10,6,true,25
synth-n_90-m_450-k_2-p_0.1.txt,2,2,1,true,0
synth-n_90-m_470-k_8-p_0.1.txt,8,8,11,true,2
synth-n_90-m_486-k_6-p_0.1.txt,6,6,8,true,7
synth-n_90-m_504-k_15-p_0.1.txt,15,15,16782,true,80215
synth-n_90-m_527-k_20-p_0.1.txt,19,0,180000,false,739664
synth-n_90-m_555-k_30-p_0.1.txt,23,0,180000,false,627218
synth-n_90-m_558-k_25-p_0.1.txt,23,0,180000,false,633820
synth-n_90-m_855-k_6-p_0.2.txt,6,6,2,true,0
synth-n_90-m_863-k_2-p_0.2.txt,2,2,2,true,0
synth-n_90-m_870-k_4-p_0.2.txt,4,4,2,true,0
synth-n_90-m_888-k_8-p_0.2.txt,8,8,51,true,1
synth-n_90-m_980-k_10-p_0.2.txt,10,10,72,true,8
