name,k_optimal,k_solved,millis,verified,recursive_steps
synth-n_80-m_222-k_30-p_0.05.txt,12,12,126,true,19173
synth-n_80-m_226-k_25-p_0.05.txt,7,7,2,true,37
synth-n_80-m_305-k_2-p_0.1.txt,1,1,1,true,0
synth-n_80-m_319-k_4-p_0.1.txt,3,3,0,true,0
synth-n_80-m_343-k_10-p_0.1.txt,9,9,11,true,933
synth-n_80-m_350-k_6-p_0.1.txt,5,5,4,true,3
synth-n_80-m_369-k_8-p_0.1.txt,7,7,1,true,0
synth-n_80-m_400-k_15-p_0.1.txt,14,14,1731,true,106823
synth-n_80-m_402-k_20-p_0.1.txt,16,16,17730,true,1561567
synth-n_80-m_444-k_25-p_0.1.txt,20,0,180000,false,13668239
synth-n_80-m_483-k_30-p_0.1.txt,25,0,180000,false,16455192
synth-n_80-m_636-k_4-p_0.2.txt,4,4,20,true,1
synth-n_80-m_667-k_2-p_0.2.txt,2,2,1,true,0
synth-n_80-m_690-k_6-p_0.2.txt,6,6,32,true,1
synth-n_80-m_700-k_8-p_0.2.txt,8,8,29,true,36
synth-n_80-m_753-k_10-p_0.2.txt,10,10,27,true,12
synth-n_80-m_780-k_20-p_0.2.txt,20,20,39653,true,3392748
synth-n_80-m_818-k_15-p_0.2.txt,15,15,325,true,20741
synth-n_80-m_837-k_30-p_0.2.txt,30,0,180000,false,18430223
synth-n_80-m_854-k_25-p_0.2.txt,25,0,180000,false,17445259
synth-n_90-m_1018-k_20-p_0.2.txt,20,20,33481,true,1632733
synth-n_90-m_1019-k_15-p_0.2.txt,15,15,414,true,15304
synth-n_90-m_1054-k_25-p_0.2.txt,25,0,180000,false,14491582
synth-n_90-m_1075-k_30-p_0.2.txt,30,0,180000,false,12501748
synth-n_90-m_188-k_2-p_0.05.txt,0,0,0,true,0
synth-n_90-m_214-k_8-p_0.05.txt,7,7,1,true,11
synth-n_90-m_216-k_4-p_0.05.txt,3,3,1,true,0
synth-n_90-m_239-k_6-p_0.05.txt,4,4,1,true,0
synth-n_90-m_248-k_10-p_0.05.txt,7,7,2,true,20
synth-n_90-m_258-k_20-p_0.05.txt,9,9,14,true,918
synth-n_90-m_269-k_15-p_0.05.txt,9,9,16,true,2551
synth-n_90-m_273-k_25-p_0.05.txt,11,11,477,true,50141
synth-n_90-m_327-k_30-p_0.05.txt,14,14,6482,true,689262
synth-n_90-m_410-k_4-p_0.1.txt,4,4,1,true,0
synth-n_90-m_445-k_10-p_0.1.txt,10,10,6,true,80
synth-n_90-m_450-k_2-p_0.1.txt,2,2,0,true,0
synth-n_90-m_470-k_8-p_0.1.txt,8,8,10,true,3
synth-n_90-m_486-k_6-p_0.1.txt,6,6,7,true,9
synth-n_90-m_504-k_15-p_0.1.txt,15,15,6884,true,508654
synth-n_90-m_527-k_20-p_0.1.txt,19,19,172576,true,11092839
synth-n_90-m_555-k_30-p_0.1.txt,23,0,180000,false,14047331
synth-n_90-m_558-k_25-p_0.1.txt,23,0,180000,false,12315608
synth-n_90-m_855-k_6-p_0.2.txt,6,6,2,true,0
synth-n_90-m_863-k_2-p_0.2.txt,2,2,1,true,0
synth-n_90-m_870-k_4-p_0.2.txt,4,4,1,true,0
synth-n_90-m_888-k_8-p_0.2.txt,8,8,46,true,1
synth-n_90-m_980-k_10-p_0.2.txt,10,10,69,true,10
advotogo-n_100,3,3,21,true,0
advotogo-n_1000,112,112,34,true,1
advotogo-n_200,5,5,0,true,0
advotogo-n_300,15,15,1,true,0
advotogo-n_400,22,22,1,true,0
advotogo-n_500,36,36,5,true,0
advotogo-n_700,64,64,17,true,4
advotogo-n_800,79,79,12,true,0
baydry,7,7,3,true,0
baywet,7,7,3,true,0
biology-n_12-m_33-p_0.5-15,3,3,1,true,3
biology-n_12-m_33-p_0.75-15,3,3,0,true,1
biology-n_12-m_33-p_0.9-15,3,3,0,true,0
biology-n_12-m_43-p_0.5-25,4,4,1,true,14
biology-n_12-m_43-p_0.75-25,3,3,0,true,0
biology-n_12-m_43-p_0.9-25,1,1,0,true,0
biology-n_12-m_45-p_0.5-19,3,3,1,true,4
biology-n_12-m_45-p_0.75-19,3,3,1,true,10
biology-n_12-m_45-p_0.9-19,1,1,0,true,0
biology-n_13-m_39-p_0.5-4,2,2,1,true,2
biology-n_13-m_39-p_0.75-4,3,3,0,true,0
biology-n_13-m_39-p_0.9-4,4,4,0,true,0
biology-n_13-m_51-p_0.5-22,4,4,1,true,7
biology-n_13-m_51-p_0.75-22,3,3,1,true,3
biology-n_13-m_51-p_0.9-22,3,3,0,true,0
biology-n_16-m_79-p_0.5-3,6,6,2,true,94
biology-n_16-m_79-p_0.75-3,6,6,2,true,91
biology-n_16-m_79-p_0.9-3,4,4,1,true,25
biology-n_17-m_89-p_0.5-10,6,6,2,true,86
biology-n_17-m_89-p_0.75-10,6,6,2,true,127
biology-n_17-m_89-p_0.9-10,4,4,1,true,8
biology-n_19-m_99-p_0.5-20,7,7,3,true,265
biology-n_19-m_99-p_0.75-20,6,6,1,true,65
biology-n_19-m_99-p_0.9-20,3,3,0,true,0
biology-n_20-m_125-p_0.5-24,8,8,13,true,601
biology-n_20-m_125-p_0.5-7,9,9,4,true,547
biology-n_20-m_125-p_0.75-24,9,9,5,true,820
biology-n_20-m_125-p_0.75-7,5,5,1,true,24
biology-n_20-m_125-p_0.9-24,3,3,1,true,17
biology-n_20-m_125-p_0.9-7,4,4,1,true,3
biology-n_22-m_76-p_0.5-9,4,4,0,true,8
biology-n_22-m_76-p_0.75-9,4,4,1,true,12
biology-n_22-m_76-p_0.9-9,3,3,1,true,7
biology-n_23-m_166-p_0.5-17,12,12,38,true,7719
biology-n_23-m_166-p_0.75-17,10,10,11,true,1738
biology-n_23-m_166-p_0.9-17,6,6,2,true,34
biology-n_25-m_231-p_0.5-6,13,13,32,true,6258
biology-n_25-m_231-p_0.75-6,13,13,30,true,6700
biology-n_25-m_231-p_0.9-6,8,8,3,true,246
biology-n_28-m_163-p_0.5-11,10,10,4,true,472
biology-n_28-m_163-p_0.75-11,8,8,2,true,196
biology-n_28-m_163-p_0.9-11,5,5,1,true,16
biology-n_28-m_249-p_0.5-8,15,15,42,true,11374
biology-n_28-m_249-p_0.75-8,13,13,25,true,5218
biology-n_28-m_249-p_0.9-8,6,6,2,true,14
biology-n_29-m_153-p_0.5-21,11,11,7,true,1489
biology-n_29-m_153-p_0.75-21,11,11,38,true,7561
biology-n_29-m_153-p_0.9-21,5,5,2,true,30
biology-n_30-m_287-p_0.5-5,15,15,60,true,12378
biology-n_30-m_287-p_0.75-5,12,12,26,true,4917
biology-n_30-m_287-p_0.9-5,10,10,38,true,5604
biology-n_35-m_315-p_0.5-18,17,17,71,true,17100
biology-n_35-m_315-p_0.75-18,15,15,83,true,21205
biology-n_35-m_315-p_0.9-18,10,10,19,true,2151
biology-n_36-m_219-p_0.5-12,17,17,11,true,3151
biology-n_36-m_219-p_0.75-12,14,14,7,true,1104
biology-n_36-m_219-p_0.9-12,9,9,1,true,6
biology-n_42-m_297-p_0.5-23,21,21,4297,true,575633
biology-n_42-m_297-p_0.75-23,19,19,5457,true,839619
biology-n_42-m_297-p_0.9-23,13,13,51,true,8873
biology-n_45-m_326-p_0.5-16,21,21,16,true,4531
biology-n_45-m_326-p_0.75-16,18,18,15,true,4493
biology-n_45-m_326-p_0.9-16,14,14,4,true,388
biology-n_49-m_689-p_0.5-14,29,29,1375,true,381980
biology-n_49-m_689-p_0.75-14,26,26,2139,true,612401
biology-n_49-m_689-p_0.9-14,19,19,269,true,49508
biology-n_56-m_1372-p_0.5-4,42,42,49363,true,11283116
biology-n_56-m_1372-p_0.75-4,38,0,180000,false,23064943
biology-n_56-m_1372-p_0.9-4,29,29,132173,true,11757034
biology-n_56-m_526-p_0.5-2,29,29,18578,true,2466981
biology-n_56-m_526-p_0.75-2,24,24,99263,true,9436219
biology-n_56-m_526-p_0.9-2,17,17,13,true,849
biology-n_59-m_624-p_0.5-1,30,30,399,true,121039
biology-n_59-m_624-p_0.75-1,26,26,323,true,73907
biology-n_59-m_624-p_0.9-1,22,22,956,true,121834
biology-n_77-m_1411-p_0.5-5,47,47,34286,true,7196725
biology-n_77-m_1411-p_0.75-5,42,42,84268,true,11289663
biology-n_77-m_1411-p_0.9-5,34,3,180000,false,18641359
biology-n_79-m_1381-p_0.5-2,47,47,25981,true,6104736
biology-n_79-m_1381-p_0.75-2,43,43,53885,true,11998325
biology-n_79-m_1381-p_0.9-2,37,37,39520,true,3926488
biology-n_81-m_1292-p_0.5-3,47,47,17236,true,4340682
biology-n_81-m_1292-p_0.75-3,44,44,48663,true,9162537
biology-n_81-m_1292-p_0.9-3,32,32,148336,true,13250724
biology-n_9-m_23-p_0.5-1,2,2,0,true,0
biology-n_9-m_23-p_0.75-1,2,2,0,true,0
biology-n_9-m_23-p_0.9-1,1,1,1,true,0
bitcoinalpha-n_100,5,5,0,true,0
bitcoinalpha-n_1000,149,149,15,true,0
bitcoinalpha-n_200,13,13,0,true,0
bitcoinalpha-n_300,22,22,0,true,0
bitcoinalpha-n_400,28,28,0,true,0
bitcoinalpha-n_500,59,59,1,true,0
bitcoinalpha-n_700,86,86,4,true,0
bitcoinalpha-n_800,91,91,4,true,0
blogs-n_100,8,8,0,true,0
blogs-n_1000,198,87,180000,false,2192206
blogs-n_200,25,25,4,true,1
blogs-n_300,36,36,8,true,0
blogs-n_400,53,53,28,true,3268
blogs-n_500,68,68,245,true,25149
blogs-n_700,122,63,180000,false,3791535
blogs-n_800,144,86,180000,false,5116084
celegansneural,187,8,180000,false,8362119
chess-n_100,2,2,0,true,0
chess-n_1000,60,31,180000,false,10757560
chess-n_200,3,3,0,true,0
chess-n_300,4,4,0,true,0
chess-n_400,10,10,1,true,0
chess-n_500,16,16,2,true,0
chess-n_700,23,23,7,true,88
chess-n_800,37,37,14,true,84
ChicagoRegional-n_100,0,0,0,true,0
ChicagoRegional-n_1000,90,90,1,true,0
ChicagoRegional-n_200,3,3,0,true,0
ChicagoRegional-n_300,8,8,0,true,0
ChicagoRegional-n_400,13,13,0,true,0
ChicagoRegional-n_500,21,21,0,true,0
ChicagoRegional-n_700,57,57,0,true,0
ChicagoRegional-n_800,41,41,0,true,0
convote,29,29,2,true,0
email,93,1,180000,false,10358258
GD-n_101-m_190.mtx,0,0,0,true,0
GD-n_105-m_149.mtx,20,20,0,true,0
GD-n_121-m_207.mtx,43,43,1,true,0
GD-n_18-m_37.mtx,8,8,0,true,16
GD-n_180-m_229.mtx,2,2,1,true,0
GD-n_23-m_87.mtx,9,9,1,true,4
GD-n_36-m_57.mtx,5,5,0,true,0
GD-n_38-m_50.mtx,2,2,0,true,4
GD-n_62-m_287.mtx,38,38,1289,true,451540
GD-n_73-m_96.mtx,2,2,0,true,0
GD-n_80-m_232.mtx,20,20,2,true,165
GD-n_84-m_196.mtx,0,0,0,true,0
health-n_100,2,2,0,true,0
health-n_1000,232,232,50,true,123
health-n_200,16,16,0,true,0
health-n_300,22,22,1,true,0
health-n_400,42,42,1,true,0
health-n_500,80,80,2,true,0
health-n_700,126,126,8,true,4
health-n_800,164,164,16,true,2
link-kv-n_100,8,8,1,true,7
link-kv-n_1000,238,238,193,true,11133
link-kv-n_200,18,18,1,true,48
link-kv-n_300,55,55,5,true,359
link-kv-n_400,78,78,12,true,886
link-kv-n_500,98,98,136,true,43173
link-kv-n_700,166,166,54,true,3222
link-kv-n_800,182,182,60796,true,19553506
maayan_foodweb-n_183-m_2476,11,11,4,true,31
moreno_bison-n_26-m_314,16,16,6,true,1096
moreno_cattle-n_28-m_217,8,8,0,true,2
moreno_hens-n_32-m_496,11,11,24,true,3250
moreno_innovation-n_241-m_1098,79,79,26,true,5207
moreno_mac-n_62-m_1187,14,14,65,true,6984
moreno_rhesus-m_16-m_111,10,10,1,true,97
moreno_sheep-n_28-m_250,8,8,2,true,244
openflights-n_100,8,8,0,true,0
openflights-n_1000,228,228,36,true,2
openflights-n_200,24,24,0,true,0
openflights-n_300,37,37,1,true,0
openflights-n_400,69,69,2,true,0
openflights-n_500,88,88,5,true,0
openflights-n_700,148,148,16,true,71
openflights-n_800,179,179,27,true,1
oz,138,2,180000,false,5507707
polbooks-n_105-m_441.mtx,0,0,0,true,0
talk-oc-n_100,1,1,0,true,0
talk-oc-n_1000,6,6,2,true,0
talk-oc-n_200,1,1,0,true,0
talk-oc-n_300,0,0,0,true,0
talk-oc-n_400,1,1,0,true,0
talk-oc-n_500,4,4,0,true,0
talk-oc-n_700,2,2,0,true,0
talk-oc-n_800,4,4,0,true,0
temporalGraph-n_100,3,3,0,true,0
temporalGraph-n_1000,45,45,22,true,384
temporalGraph-n_200,3,3,0,true,0
temporalGraph-n_300,7,7,0,true,0
temporalGraph-n_400,12,12,0,true,0
temporalGraph-n_500,14,14,1,true,67
temporalGraph-n_700,26,26,3,true,0
temporalGraph-n_800,33,33,9,true,0
Tina_AskCal-n_11-m_29.mtx,3,3,0,true,0
trust,166,166,34,true,94
ucsocial-n_100,14,14,0,true,0
ucsocial-n_1000,253,253,116,true,0
ucsocial-n_200,24,24,0,true,0
ucsocial-n_300,44,44,1,true,0
ucsocial-n_400,73,73,4,true,0
ucsocial-n_500,105,105,10,true,0
ucsocial-n_700,166,166,47,true,0
ucsocial-n_800,183,183,49,true,0
usairport-n_100,10,10,0,true,0
usairport-n_1000,251,158,180000,false,27741949
usairport-n_200,29,29,2,true,5
usairport-n_300,48,48,8,true,137
usairport-n_400,84,84,63,true,6290
usairport-n_500,100,100,97,true,15861
usairport-n_700,154,154,10256,true,919330
usairport-n_800,191,191,44348,true,10257665
wikispeedia-n_100,6,6,0,true,0
wikispeedia-n_1000,162,122,180000,false,7502192
wikispeedia-n_200,10,10,0,true,0
wikispeedia-n_300,23,23,0,true,0
wikispeedia-n_400,39,39,4,true,0
wikispeedia-n_500,59,59,13,true,204
wikispeedia-n_700,77,77,59,true,1591
wikispeedia-n_800,110,82,180000,false,11718780
synth-n_10-m_12-k_2-p_0.2.txt,0,0,0,true,0
synth-n_10-m_12-k_4-p_0.2.txt,1,1,0,true,0
synth-n_100-m_1009-k_2-p_0.2.txt,2,2,3,true,0
synth-n_100-m_1028-k_4-p_0.2.txt,4,4,31,true,1
synth-n_100-m_1107-k_6-p_0.2.txt,6,6,38,true,1
synth-n_100-m_1119-k_8-p_0.2.txt,8,8,81,true,1
synth-n_100-m_1129-k_10-p_0.2.txt,10,10,89,true,6
synth-n_100-m_1220-k_15-p_0.2.txt,15,15,316,true,8797
synth-n_100-m_1231-k_25-p_0.2.txt,25,0,180000,false,9544694
