[2021-11-21 10:05:10.237] advotogo-n_100: 	---------- advotogo-n_100 (n = 16, m = 12, k = 3) ----------
[2021-11-21 10:05:10.475] biology-n_20-m_125-p_0.5-7: 	Found 5 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.475] biology-n_20-m_125-p_0.5-7: 	Found 4 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.475] biology-n_20-m_125-p_0.5-7: 	Found 4 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.475] biology-n_20-m_125-p_0.5-7: 	Found 3 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.475] biology-n_20-m_125-p_0.5-7: 	Found 3 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.476] biology-n_20-m_125-p_0.5-7: 	Found 2 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.476] biology-n_20-m_125-p_0.5-7: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.478] biology-n_20-m_125-p_0.5-7: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:10.479] biology-n_20-m_125-p_0.5-7: 	Found solution with k = 9 in 12ms
[2021-11-21 10:05:10.479] biology-n_20-m_125-p_0.75-24: 	---------- biology-n_20-m_125-p_0.75-24 (n = 20, m = 125, k = 9) ----------
[2021-11-21 10:05:10.480] biology-n_20-m_125-p_0.75-24: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.480] biology-n_20-m_125-p_0.75-24: 	Found 1 cyclic sub graph(s) with n = [18]
[2021-11-21 10:05:10.486] biology-n_20-m_125-p_0.75-24: 	Found 7 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.486] biology-n_20-m_125-p_0.75-24: 	Found 6 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.486] biology-n_20-m_125-p_0.75-24: 	Found 5 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.486] biology-n_20-m_125-p_0.75-24: 	Found 4 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.487] biology-n_20-m_125-p_0.75-24: 	Found 3 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.487] biology-n_20-m_125-p_0.75-24: 	Found 2 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.487] biology-n_20-m_125-p_0.75-24: 	Found 1 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.488] biology-n_20-m_125-p_0.75-24: 	Found 0 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.489] biology-n_20-m_125-p_0.75-24: 	Found 0 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.492] biology-n_20-m_125-p_0.75-24: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:10.492] biology-n_20-m_125-p_0.75-24: 	Found solution with k = 9 in 13ms
[2021-11-21 10:05:10.492] biology-n_20-m_125-p_0.75-7: 	---------- biology-n_20-m_125-p_0.75-7 (n = 20, m = 125, k = 5) ----------
[2021-11-21 10:05:10.493] biology-n_20-m_125-p_0.75-7: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.493] biology-n_20-m_125-p_0.75-7: 	Found 1 cyclic sub graph(s) with n = [17]
[2021-11-21 10:05:10.498] biology-n_20-m_125-p_0.75-7: 	Found 5 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.498] biology-n_20-m_125-p_0.75-7: 	Found 4 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.498] biology-n_20-m_125-p_0.75-7: 	Found 3 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.498] biology-n_20-m_125-p_0.75-7: 	Found 2 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.498] biology-n_20-m_125-p_0.75-7: 	Found 2 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.499] biology-n_20-m_125-p_0.75-7: 	Found 1 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.499] biology-n_20-m_125-p_0.75-7: 	Found solution with k = 5 in 7ms
[2021-11-21 10:05:10.499] biology-n_20-m_125-p_0.9-24: 	---------- biology-n_20-m_125-p_0.9-24 (n = 20, m = 125, k = 3) ----------
[2021-11-21 10:05:10.499] biology-n_20-m_125-p_0.9-24: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.500] biology-n_20-m_125-p_0.9-24: 	Found 1 cyclic sub graph(s) with n = [16]
[2021-11-21 10:05:10.503] biology-n_20-m_125-p_0.9-24: 	Found 2 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.504] biology-n_20-m_125-p_0.9-24: 	Found 1 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.504] biology-n_20-m_125-p_0.9-24: 	Found 0 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.504] biology-n_20-m_125-p_0.9-24: 	Found 0 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.504] biology-n_20-m_125-p_0.9-24: 	Found solution with k = 3 in 5ms
[2021-11-21 10:05:10.505] biology-n_20-m_125-p_0.9-7: 	---------- biology-n_20-m_125-p_0.9-7 (n = 20, m = 125, k = 4) ----------
[2021-11-21 10:05:10.505] biology-n_20-m_125-p_0.9-7: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:10.505] biology-n_20-m_125-p_0.9-7: 	Found 1 cyclic sub graph(s) with n = [13]
[2021-11-21 10:05:10.507] biology-n_20-m_125-p_0.9-7: 	Found 4 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.507] biology-n_20-m_125-p_0.9-7: 	Found 3 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.508] biology-n_20-m_125-p_0.9-7: 	Found 2 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.508] biology-n_20-m_125-p_0.9-7: 	Found 2 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.508] biology-n_20-m_125-p_0.9-7: 	Found solution with k = 4 in 4ms
[2021-11-21 10:05:10.508] biology-n_22-m_76-p_0.5-9: 	---------- biology-n_22-m_76-p_0.5-9 (n = 22, m = 76, k = 4) ----------
[2021-11-21 10:05:10.509] biology-n_22-m_76-p_0.5-9: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.509] biology-n_22-m_76-p_0.5-9: 	Found 1 cyclic sub graph(s) with n = [9]
[2021-11-21 10:05:10.510] biology-n_22-m_76-p_0.5-9: 	Found 4 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.510] biology-n_22-m_76-p_0.5-9: 	Found 3 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.510] biology-n_22-m_76-p_0.5-9: 	Found 2 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.510] biology-n_22-m_76-p_0.5-9: 	Found 1 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.510] biology-n_22-m_76-p_0.5-9: 	Found 1 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.511] biology-n_22-m_76-p_0.5-9: 	Found solution with k = 4 in 2ms
[2021-11-21 10:05:10.511] biology-n_22-m_76-p_0.75-9: 	---------- biology-n_22-m_76-p_0.75-9 (n = 22, m = 76, k = 4) ----------
[2021-11-21 10:05:10.511] biology-n_22-m_76-p_0.75-9: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.511] biology-n_22-m_76-p_0.75-9: 	Found 1 cyclic sub graph(s) with n = [11]
[2021-11-21 10:05:10.513] biology-n_22-m_76-p_0.75-9: 	Found 4 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.513] biology-n_22-m_76-p_0.75-9: 	Found 3 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.513] biology-n_22-m_76-p_0.75-9: 	Found 2 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.513] biology-n_22-m_76-p_0.75-9: 	Found 1 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.513] biology-n_22-m_76-p_0.75-9: 	Found 0 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.514] biology-n_22-m_76-p_0.75-9: 	Found solution with k = 4 in 3ms
[2021-11-21 10:05:10.514] biology-n_22-m_76-p_0.9-9: 	---------- biology-n_22-m_76-p_0.9-9 (n = 22, m = 76, k = 3) ----------
[2021-11-21 10:05:10.514] biology-n_22-m_76-p_0.9-9: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.514] biology-n_22-m_76-p_0.9-9: 	Found 1 cyclic sub graph(s) with n = [8]
[2021-11-21 10:05:10.515] biology-n_22-m_76-p_0.9-9: 	Found 3 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.515] biology-n_22-m_76-p_0.9-9: 	Found 2 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.515] biology-n_22-m_76-p_0.9-9: 	Found 1 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.515] biology-n_22-m_76-p_0.9-9: 	Found 0 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.516] biology-n_22-m_76-p_0.9-9: 	Found solution with k = 3 in 2ms
[2021-11-21 10:05:10.516] biology-n_23-m_166-p_0.5-17: 	---------- biology-n_23-m_166-p_0.5-17 (n = 23, m = 166, k = 12) ----------
[2021-11-21 10:05:10.516] biology-n_23-m_166-p_0.5-17: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.516] biology-n_23-m_166-p_0.5-17: 	Found 1 cyclic sub graph(s) with n = [23]
[2021-11-21 10:05:10.529] biology-n_23-m_166-p_0.5-17: 	Found 8 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.529] biology-n_23-m_166-p_0.5-17: 	Found 7 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.529] biology-n_23-m_166-p_0.5-17: 	Found 6 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.530] biology-n_23-m_166-p_0.5-17: 	Found 5 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.530] biology-n_23-m_166-p_0.5-17: 	Found 4 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.530] biology-n_23-m_166-p_0.5-17: 	Found 3 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.530] biology-n_23-m_166-p_0.5-17: 	Found 2 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.531] biology-n_23-m_166-p_0.5-17: 	Found 1 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.533] biology-n_23-m_166-p_0.5-17: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.537] biology-n_23-m_166-p_0.5-17: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:10.557] biology-n_23-m_166-p_0.5-17: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:10.586] biology-n_23-m_166-p_0.5-17: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:10.632] biology-n_23-m_166-p_0.5-17: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:10.633] biology-n_23-m_166-p_0.5-17: 	Found solution with k = 12 in 117ms
[2021-11-21 10:05:10.633] biology-n_23-m_166-p_0.75-17: 	---------- biology-n_23-m_166-p_0.75-17 (n = 23, m = 166, k = 10) ----------
[2021-11-21 10:05:10.634] biology-n_23-m_166-p_0.75-17: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.634] biology-n_23-m_166-p_0.75-17: 	Found 1 cyclic sub graph(s) with n = [21]
[2021-11-21 10:05:10.643] biology-n_23-m_166-p_0.75-17: 	Found 8 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.643] biology-n_23-m_166-p_0.75-17: 	Found 7 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.643] biology-n_23-m_166-p_0.75-17: 	Found 6 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.643] biology-n_23-m_166-p_0.75-17: 	Found 5 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.644] biology-n_23-m_166-p_0.75-17: 	Found 4 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.644] biology-n_23-m_166-p_0.75-17: 	Found 3 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.644] biology-n_23-m_166-p_0.75-17: 	Found 2 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.644] biology-n_23-m_166-p_0.75-17: 	Found 1 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.645] biology-n_23-m_166-p_0.75-17: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.647] biology-n_23-m_166-p_0.75-17: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:10.654] biology-n_23-m_166-p_0.75-17: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:10.654] biology-n_23-m_166-p_0.75-17: 	Found solution with k = 10 in 21ms
[2021-11-21 10:05:10.655] biology-n_23-m_166-p_0.9-17: 	---------- biology-n_23-m_166-p_0.9-17 (n = 23, m = 166, k = 6) ----------
[2021-11-21 10:05:10.655] biology-n_23-m_166-p_0.9-17: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:10.655] biology-n_23-m_166-p_0.9-17: 	Found 1 cyclic sub graph(s) with n = [15]
[2021-11-21 10:05:10.659] biology-n_23-m_166-p_0.9-17: 	Found 6 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.659] biology-n_23-m_166-p_0.9-17: 	Found 5 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.659] biology-n_23-m_166-p_0.9-17: 	Found 4 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.659] biology-n_23-m_166-p_0.9-17: 	Found 3 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.660] biology-n_23-m_166-p_0.9-17: 	Found 2 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.660] biology-n_23-m_166-p_0.9-17: 	Found 1 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.660] biology-n_23-m_166-p_0.9-17: 	Found solution with k = 6 in 5ms
[2021-11-21 10:05:10.660] biology-n_25-m_231-p_0.5-6: 	---------- biology-n_25-m_231-p_0.5-6 (n = 25, m = 231, k = 13) ----------
[2021-11-21 10:05:10.661] biology-n_25-m_231-p_0.5-6: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.661] biology-n_25-m_231-p_0.5-6: 	Found 1 cyclic sub graph(s) with n = [24]
[2021-11-21 10:05:10.680] biology-n_25-m_231-p_0.5-6: 	Found 10 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.680] biology-n_25-m_231-p_0.5-6: 	Found 9 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.680] biology-n_25-m_231-p_0.5-6: 	Found 8 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.681] biology-n_25-m_231-p_0.5-6: 	Found 7 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.681] biology-n_25-m_231-p_0.5-6: 	Found 6 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.681] biology-n_25-m_231-p_0.5-6: 	Found 5 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.681] biology-n_25-m_231-p_0.5-6: 	Found 4 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.681] biology-n_25-m_231-p_0.5-6: 	Found 3 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.682] biology-n_25-m_231-p_0.5-6: 	Found 2 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.683] biology-n_25-m_231-p_0.5-6: 	Found 1 flowers that need to be removed for k = 9
[2021-11-21 10:05:10.689] biology-n_25-m_231-p_0.5-6: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:10.712] biology-n_25-m_231-p_0.5-6: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:10.748] biology-n_25-m_231-p_0.5-6: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:10.801] biology-n_25-m_231-p_0.5-6: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:10.821] biology-n_25-m_231-p_0.5-6: 	Found solution with k = 13 in 161ms
[2021-11-21 10:05:10.821] biology-n_25-m_231-p_0.75-6: 	---------- biology-n_25-m_231-p_0.75-6 (n = 25, m = 231, k = 13) ----------
[2021-11-21 10:05:10.822] biology-n_25-m_231-p_0.75-6: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.822] biology-n_25-m_231-p_0.75-6: 	Found 1 cyclic sub graph(s) with n = [24]
[2021-11-21 10:05:10.836] biology-n_25-m_231-p_0.75-6: 	Found 10 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.836] biology-n_25-m_231-p_0.75-6: 	Found 9 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.836] biology-n_25-m_231-p_0.75-6: 	Found 8 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.837] biology-n_25-m_231-p_0.75-6: 	Found 7 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.837] biology-n_25-m_231-p_0.75-6: 	Found 6 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.837] biology-n_25-m_231-p_0.75-6: 	Found 5 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.837] biology-n_25-m_231-p_0.75-6: 	Found 4 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.837] biology-n_25-m_231-p_0.75-6: 	Found 3 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.838] biology-n_25-m_231-p_0.75-6: 	Found 2 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.839] biology-n_25-m_231-p_0.75-6: 	Found 1 flowers that need to be removed for k = 9
[2021-11-21 10:05:10.842] biology-n_25-m_231-p_0.75-6: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:10.855] biology-n_25-m_231-p_0.75-6: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:10.876] biology-n_25-m_231-p_0.75-6: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:10.910] biology-n_25-m_231-p_0.75-6: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:10.918] biology-n_25-m_231-p_0.75-6: 	Found solution with k = 13 in 97ms
[2021-11-21 10:05:10.918] biology-n_25-m_231-p_0.9-6: 	---------- biology-n_25-m_231-p_0.9-6 (n = 25, m = 231, k = 8) ----------
[2021-11-21 10:05:10.919] biology-n_25-m_231-p_0.9-6: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.919] biology-n_25-m_231-p_0.9-6: 	Found 1 cyclic sub graph(s) with n = [21]
[2021-11-21 10:05:10.936] biology-n_25-m_231-p_0.9-6: 	Found 7 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.937] biology-n_25-m_231-p_0.9-6: 	Found 6 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.937] biology-n_25-m_231-p_0.9-6: 	Found 5 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.937] biology-n_25-m_231-p_0.9-6: 	Found 4 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.937] biology-n_25-m_231-p_0.9-6: 	Found 4 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.937] biology-n_25-m_231-p_0.9-6: 	Found 3 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.937] biology-n_25-m_231-p_0.9-6: 	Found 2 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.938] biology-n_25-m_231-p_0.9-6: 	Found 1 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.939] biology-n_25-m_231-p_0.9-6: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.939] biology-n_25-m_231-p_0.9-6: 	Found solution with k = 8 in 21ms
[2021-11-21 10:05:10.939] biology-n_28-m_163-p_0.5-11: 	---------- biology-n_28-m_163-p_0.5-11 (n = 28, m = 163, k = 10) ----------
[2021-11-21 10:05:10.940] biology-n_28-m_163-p_0.5-11: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:10.940] biology-n_28-m_163-p_0.5-11: 	Found 1 cyclic sub graph(s) with n = [20]
[2021-11-21 10:05:10.951] biology-n_28-m_163-p_0.5-11: 	Found 8 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.951] biology-n_28-m_163-p_0.5-11: 	Found 7 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.952] biology-n_28-m_163-p_0.5-11: 	Found 6 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.952] biology-n_28-m_163-p_0.5-11: 	Found 5 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.952] biology-n_28-m_163-p_0.5-11: 	Found 4 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.952] biology-n_28-m_163-p_0.5-11: 	Found 3 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.952] biology-n_28-m_163-p_0.5-11: 	Found 2 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.953] biology-n_28-m_163-p_0.5-11: 	Found 1 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.953] biology-n_28-m_163-p_0.5-11: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:10.955] biology-n_28-m_163-p_0.5-11: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:10.956] biology-n_28-m_163-p_0.5-11: 	Found solution with k = 10 in 17ms
[2021-11-21 10:05:10.956] biology-n_28-m_163-p_0.75-11: 	---------- biology-n_28-m_163-p_0.75-11 (n = 28, m = 163, k = 8) ----------
[2021-11-21 10:05:10.957] biology-n_28-m_163-p_0.75-11: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:10.957] biology-n_28-m_163-p_0.75-11: 	Found 1 cyclic sub graph(s) with n = [18]
[2021-11-21 10:05:10.965] biology-n_28-m_163-p_0.75-11: 	Found 7 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.966] biology-n_28-m_163-p_0.75-11: 	Found 6 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.966] biology-n_28-m_163-p_0.75-11: 	Found 5 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.966] biology-n_28-m_163-p_0.75-11: 	Found 4 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.966] biology-n_28-m_163-p_0.75-11: 	Found 3 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.966] biology-n_28-m_163-p_0.75-11: 	Found 2 flowers that need to be removed for k = 5
[2021-11-21 10:05:10.966] biology-n_28-m_163-p_0.75-11: 	Found 1 flowers that need to be removed for k = 6
[2021-11-21 10:05:10.967] biology-n_28-m_163-p_0.75-11: 	Found 0 flowers that need to be removed for k = 7
[2021-11-21 10:05:10.968] biology-n_28-m_163-p_0.75-11: 	Found solution with k = 8 in 12ms
[2021-11-21 10:05:10.968] biology-n_28-m_163-p_0.9-11: 	---------- biology-n_28-m_163-p_0.9-11 (n = 28, m = 163, k = 5) ----------
[2021-11-21 10:05:10.968] biology-n_28-m_163-p_0.9-11: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:10.969] biology-n_28-m_163-p_0.9-11: 	Found 1 cyclic sub graph(s) with n = [14]
[2021-11-21 10:05:10.972] biology-n_28-m_163-p_0.9-11: 	Found 4 flowers that need to be removed for k = 0
[2021-11-21 10:05:10.972] biology-n_28-m_163-p_0.9-11: 	Found 3 flowers that need to be removed for k = 1
[2021-11-21 10:05:10.973] biology-n_28-m_163-p_0.9-11: 	Found 2 flowers that need to be removed for k = 2
[2021-11-21 10:05:10.973] biology-n_28-m_163-p_0.9-11: 	Found 1 flowers that need to be removed for k = 3
[2021-11-21 10:05:10.973] biology-n_28-m_163-p_0.9-11: 	Found 0 flowers that need to be removed for k = 4
[2021-11-21 10:05:10.973] biology-n_28-m_163-p_0.9-11: 	Found solution with k = 5 in 5ms
[2021-11-21 10:05:10.974] biology-n_28-m_249-p_0.5-8: 	---------- biology-n_28-m_249-p_0.5-8 (n = 28, m = 249, k = 15) ----------
[2021-11-21 10:05:10.974] biology-n_28-m_249-p_0.5-8: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:10.974] biology-n_28-m_249-p_0.5-8: 	Found 1 cyclic sub graph(s) with n = [28]
[2021-11-21 10:05:11.006] biology-n_28-m_249-p_0.5-8: 	Found 10 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.006] biology-n_28-m_249-p_0.5-8: 	Found 9 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.006] biology-n_28-m_249-p_0.5-8: 	Found 8 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.006] biology-n_28-m_249-p_0.5-8: 	Found 8 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.006] biology-n_28-m_249-p_0.5-8: 	Found 7 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.007] biology-n_28-m_249-p_0.5-8: 	Found 6 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.007] biology-n_28-m_249-p_0.5-8: 	Found 5 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.007] biology-n_28-m_249-p_0.5-8: 	Found 5 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.007] biology-n_28-m_249-p_0.5-8: 	Found 4 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.007] biology-n_28-m_249-p_0.5-8: 	Found 3 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.008] biology-n_28-m_249-p_0.5-8: 	Found 2 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.010] biology-n_28-m_249-p_0.5-8: 	Found 1 flowers that need to be removed for k = 11
[2021-11-21 10:05:11.014] biology-n_28-m_249-p_0.5-8: 	Found 1 flowers that need to be removed for k = 12
[2021-11-21 10:05:11.021] biology-n_28-m_249-p_0.5-8: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:11.036] biology-n_28-m_249-p_0.5-8: 	Found 0 flowers that need to be removed for k = 14
[2021-11-21 10:05:11.060] biology-n_28-m_249-p_0.5-8: 	Found 0 flowers that need to be removed for k = 15
[2021-11-21 10:05:11.070] biology-n_28-m_249-p_0.5-8: 	Found solution with k = 15 in 96ms
[2021-11-21 10:05:11.070] biology-n_28-m_249-p_0.75-8: 	---------- biology-n_28-m_249-p_0.75-8 (n = 28, m = 249, k = 13) ----------
[2021-11-21 10:05:11.070] biology-n_28-m_249-p_0.75-8: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:11.071] biology-n_28-m_249-p_0.75-8: 	Found 1 cyclic sub graph(s) with n = [28]
[2021-11-21 10:05:11.092] biology-n_28-m_249-p_0.75-8: 	Found 9 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.092] biology-n_28-m_249-p_0.75-8: 	Found 8 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.092] biology-n_28-m_249-p_0.75-8: 	Found 7 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.092] biology-n_28-m_249-p_0.75-8: 	Found 6 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.092] biology-n_28-m_249-p_0.75-8: 	Found 5 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.093] biology-n_28-m_249-p_0.75-8: 	Found 4 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.093] biology-n_28-m_249-p_0.75-8: 	Found 4 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.093] biology-n_28-m_249-p_0.75-8: 	Found 3 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.093] biology-n_28-m_249-p_0.75-8: 	Found 2 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.094] biology-n_28-m_249-p_0.75-8: 	Found 1 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.097] biology-n_28-m_249-p_0.75-8: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.105] biology-n_28-m_249-p_0.75-8: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:11.121] biology-n_28-m_249-p_0.75-8: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:11.145] biology-n_28-m_249-p_0.75-8: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:11.147] biology-n_28-m_249-p_0.75-8: 	Found solution with k = 13 in 77ms
